,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
387,0,-604.273,1072.31,1679.63,-685.914,1199.44,1706.38,-501.027,1168.83,1663.04,-583.009,1274.92,1664.55,-489.311,1265.37,1505.39,-404.944,1325.04,1250.97,-629.84,1187.06,1399.95,-651.251,1179.34,1290.59,-484.34,1378.05,1426.88,-464.094,1111.13,1470.96,-341.086,1080.55,1245.14,-332.442,1133.28,1086.37,-334.816,1075.58,1001.03,-415.276,1036.21,836.52,-350.198,1063.48,858.605,-378.748,1038.9,751.038,-660.085,1384.76,1487.16,-654.909,1505.07,1277.03,-583.892,1523.97,1149.87,,,,-709.608,1515.79,896.863,-636.624,1560.74,905.368,-691.641,1570.28,798.351,-481.937,1123.59,973.995,-613.61,1404.61,982.792,-343.604,1300.03,1066.99,-377.05,1365.8,1078.96,-517.962,1102.41,718.814,-602.623,1147.9,451.274,-567.962,1221.12,317.149,-542.569,1337.87,111.586,-503.668,1425.56,144.992,-619.955,1313.84,69.9652,-605.653,1459.55,794.584,-615.993,1455.6,532.633,-598.818,1497.07,375.603,-553.628,1531.94,124.614,-471.214,1524.96,187.639,-579.085,1501.91,60.72
388,0,-611.763,1065.06,1680.59,-695.657,1190.59,1707.57,-510.329,1163.43,1663.76,-594.3,1267.96,1665.51,-500.73,1260,1506.76,-417.216,1321.71,1252.58,-639.575,1179.5,1400.71,-661.03,1171.74,1291.43,-497.839,1372.93,1428.55,-472.886,1106.27,1471.85,-348.959,1078.49,1246.16,-340.863,1131.73,1087.64,-341.787,1074.19,1002.14,-420.714,1033.72,837.149,-356.271,1062.16,859.669,-383.99,1037.4,751.881,-673.677,1376.23,1488.64,-671.075,1497.21,1278.96,-600.43,1517.88,1151.8,,,,-726.011,1507.65,898.766,-653.993,1554.14,907.475,-709.24,1562.79,800.297,-491.159,1119.3,975.819,-624.529,1399.91,983.144,-354.891,1297.28,1068.93,-389.021,1362.78,1081.1,-526.161,1097.23,720.897,-615.475,1140.28,452.188,-589.047,1209.36,313.886,-577.371,1318.91,103.103,-539.338,1408.67,131.416,-655.815,1290.78,66.323,-613.862,1455.95,795.026,-618.404,1454.29,532.836,-599.594,1496.41,376.255,-553.703,1531.56,125.449,-473.064,1523.9,188.113,-579.533,1501.49,61.107
389,0,-619.129,1057.69,1681.15,-705.286,1181.62,1708.3,-519.55,1157.92,1664.16,-605.413,1260.85,1666.03,-511.945,1254.38,1507.73,-429.336,1318.1,1253.75,-649.333,1171.87,1401.14,-670.573,1164.06,1291.77,-511.048,1367.59,1429.69,-481.541,1101.21,1472.3,-356.715,1076.16,1246.78,-349.163,1129.86,1088.38,-348.783,1072.48,1002.81,-426.199,1031.01,837.405,-362.351,1060.46,860.315,-388.922,1035.41,752.342,-686.895,1367.6,1489.69,-686.773,1489.1,1280.35,-616.599,1511.56,1153.26,,,,-742.05,1499.59,900.201,-671.004,1547.56,909.069,-726.39,1555.38,801.89,-500.526,1114.82,977.04,-635.46,1395.01,983.249,-366.122,1294.29,1070.32,-400.946,1359.57,1082.73,-534.321,1092.22,722.163,-628.181,1132.19,452.597,-609.759,1196.74,310.471,-611.11,1298.08,95.168,-574.987,1390.13,117.938,-690.189,1266.11,63.3803,-622.041,1452.43,795.205,-620.768,1452.96,532.94,-600.335,1495.57,376.777,-553.98,1531.07,126.193,-474.416,1523.35,188.96,-579.711,1501.28,61.7667
390,0,-626.439,1050.21,1681.27,-714.728,1172.58,1708.55,-528.687,1152.19,1664.15,-616.372,1253.61,1666.18,-522.929,1248.63,1508.29,-441.313,1314.17,1254.44,-658.834,1164.19,1401.09,-679.954,1156.42,1291.64,-523.997,1362,1430.4,-490.083,1096.02,1472.25,-364.476,1073.59,1246.96,-357.401,1127.69,1088.68,-355.726,1070.41,1003.08,-431.733,1028.1,837.323,-368.503,1058.41,860.46,-394.066,1033.05,752.456,-699.815,1358.88,1490.21,-702.055,1480.79,1281.22,-632.406,1505,1154.14,,,,-757.834,1491.94,901.07,-687.672,1540.99,910.259,-743.242,1548.12,803.126,-510.026,1110.23,977.432,-646.731,1389.96,983.064,-377.433,1291.18,1071.29,-412.903,1356.15,1083.88,-542.429,1087.26,722.743,-640.482,1124.5,452.474,-630.164,1183.28,306.977,-643.723,1275.41,88.0272,-609.503,1369.53,105.27,-723.123,1240.07,61.0978,-630.155,1449.28,795.074,-623.242,1451.68,533.047,-601.349,1494.86,377.294,-554.268,1530.31,126.663,-475.236,1523.04,189.599,-579.838,1501,62.1074
391,0,-633.638,1042.59,1680.94,-724.089,1163.41,1708.36,-537.742,1146.34,1663.83,-627.197,1246.17,1665.94,-533.704,1242.61,1508.34,-453.15,1309.99,1254.65,-668.254,1156.33,1400.61,-689.106,1148.68,1291.07,-536.608,1356.19,1430.58,-498.477,1090.61,1471.74,-372.214,1070.8,1246.6,-365.502,1125.22,1088.5,-362.642,1068.07,1002.93,-437.357,1024.92,836.783,-374.456,1055.9,860.391,-399.25,1030.3,752.142,-712.358,1350.11,1490.38,-716.895,1472.47,1281.63,-647.869,1498.34,1154.66,,,,-773.203,1483.93,901.605,-703.954,1534.21,910.99,-759.733,1540.88,803.971,-519.624,1105.56,977.115,-658.063,1384.79,982.569,-388.741,1287.74,1071.59,-424.713,1352.47,1084.67,-550.712,1081.95,722.753,-652.543,1116.63,451.775,-650.06,1169.08,303.387,-675.147,1251.51,81.4243,-642.733,1347.22,93.2074,-754.48,1212.86,59.4678,-638.716,1445.48,794.523,-625.796,1450.37,532.966,-602.406,1494.1,377.686,-554.54,1530.01,127.3,-475.36,1522.86,190.522,-580.059,1500.69,62.3362
392,0,-640.701,1034.89,1680.26,-733.325,1154.16,1707.72,-546.664,1140.51,1663.12,-637.885,1238.62,1665.32,-544.222,1236.48,1507.86,-464.827,1305.45,1254.3,-677.521,1148.43,1399.75,-698.162,1140.85,1290.1,-548.932,1350.21,1430.29,-506.755,1084.94,1470.83,-379.753,1067.65,1245.83,-373.575,1122.47,1087.92,-369.73,1065.64,1002.22,-443.016,1021.48,835.828,-380.781,1053.28,859.642,-404.547,1027.38,751.426,-724.559,1341.32,1490.01,-731.354,1464.04,1281.57,-662.86,1491.37,1154.57,,,,-788.105,1475.81,901.722,-719.904,1527.41,911.253,-775.988,1533.67,804.363,-529.451,1100.57,976.276,-669.447,1379.76,981.756,-399.916,1284,1071.48,-436.508,1348.5,1084.86,-558.951,1077.26,721.643,-664.079,1108.94,450.556,-669.293,1154.27,299.923,-705.482,1226.36,75.7998,-674.569,1323.07,82.1371,-784.633,1184.68,58.7072,-647.087,1442.1,794.006,-628.438,1449.04,532.839,-603.646,1493.24,377.867,-554.941,1529.59,127.725,-475.197,1522.31,191.507,-580.385,1500.26,62.5567
393,0,-647.797,1027.14,1679.21,-742.411,1144.87,1706.69,-555.459,1134.29,1662.09,-648.39,1230.93,1664.3,-554.582,1230.23,1507.06,-476.33,1300.68,1253.54,-686.601,1140.43,1398.59,-707.224,1132.78,1288.88,-560.968,1344,1429.6,-514.875,1079.27,1469.46,-387.271,1064.44,1244.62,-381.562,1119.46,1086.9,-376.51,1062.69,1001.12,-448.647,1017.72,834.428,-387.056,1050.42,858.491,-409.947,1024.08,750.311,-736.394,1332.43,1489.2,-745.348,1455.57,1281.12,-677.491,1484.4,1154.11,,,,-802.8,1467.7,901.386,-735.429,1520.52,911.108,-791.891,1526.36,804.336,-539.325,1095.44,974.702,-680.595,1374.67,980.66,-411.097,1279.91,1070.8,-448.145,1344.31,1084.75,-567.265,1072.28,719.863,-675.402,1101.16,448.956,-687.572,1139.17,296.64,-734.381,1199.85,70.9849,-704.736,1297.04,71.7556,-813.165,1155.77,58.5978,-655.446,1438.4,793.155,-631.416,1447.65,532.549,-605.318,1492.57,378.078,-555.265,1529.15,128.081,-474.74,1521.44,192.483,-580.554,1499.97,62.6623
394,0,-654.821,1019.52,1677.69,-751.311,1135.5,1705.26,-564.211,1127.98,1660.64,-658.719,1223.05,1662.85,-564.84,1223.74,1505.75,-487.71,1295.57,1252.32,-695.616,1132.35,1396.96,-716.225,1124.65,1287.26,-572.771,1337.57,1428.5,-522.973,1073.52,1467.65,-394.828,1060.82,1243.03,-389.502,1116.16,1085.37,-383.342,1059.8,999.651,-454.284,1013.6,832.717,-393.341,1047.24,856.987,-415.456,1020.61,748.722,-747.939,1323.52,1488.04,-758.892,1446.96,1280.34,-691.664,1477.22,1153.31,,,,-817.176,1459.66,900.712,-750.565,1513.43,910.562,-807.323,1518.73,804.026,-549.305,1090.1,972.703,-691.991,1369.22,979.135,-422.313,1275.59,1069.48,-459.896,1339.78,1083.73,-575.621,1067.28,717.59,-685.907,1093.24,446.953,-704.851,1123.5,293.822,-761.678,1172.55,67.2961,-733.389,1270.29,62.6861,-840.046,1126.5,59.5253,-663.862,1434.63,792.034,-634.832,1446.08,531.984,-607.213,1491.5,377.817,-555.88,1528.8,128.241,-474.74,1520.4,193.195,-580.742,1499.75,62.7039
395,0,-661.607,1011.45,1676.03,-760.048,1126.11,1703.47,-572.894,1121.46,1658.81,-668.845,1215.13,1661.01,-574.867,1217.04,1504.01,-498.932,1290.24,1250.69,-704.55,1124.09,1395.09,-725.119,1116.42,1285.36,-584.267,1330.97,1427.04,-531.035,1067.57,1465.51,-402.31,1057.16,1241.06,-397.497,1112.55,1083.54,-390.201,1056.34,997.776,-460.099,1009.4,830.436,-399.691,1043.82,855.126,-421.143,1016.95,746.743,-759.217,1314.49,1486.51,-771.929,1438.46,1279.07,-705.484,1469.95,1152.13,,,,-831.217,1451.58,899.742,-765.362,1506.21,909.601,-822.615,1511.37,803.375,-559.38,1084.48,970.373,-703.03,1363.73,977.316,-433.371,1271.04,1067.95,-471.456,1334.95,1082.59,-584.074,1062.45,714.644,-695.877,1085.77,444.549,-720.987,1108.54,291.035,-787.195,1144.8,64.8263,-760.913,1242.78,55.0318,-865.041,1097.08,61.5328,-672.276,1430.72,790.571,-638.842,1444.24,531.007,-609.685,1490.27,377.439,-556.558,1528.32,128.357,-475.493,1519.44,193.823,-580.98,1499.51,62.7531
396,0,-668.441,1003.4,1673.93,-768.673,1116.59,1701.37,-581.428,1114.82,1656.62,-678.825,1206.99,1658.83,-584.744,1210.08,1501.93,-509.998,1284.63,1248.71,-713.397,1115.77,1392.79,-733.915,1108.16,1283.05,-595.513,1324.17,1425.24,-539.058,1061.32,1462.92,-409.804,1053.2,1238.69,-405.551,1108.64,1081.28,-397.214,1052.68,995.502,-465.912,1004.69,828.16,-406.219,1040.07,852.782,-427.03,1013.07,744.4,-770.257,1305.4,1484.7,-784.661,1429.86,1277.6,-718.964,1462.51,1150.68,,,,-844.953,1443.41,898.495,-779.755,1498.85,908.394,-837.311,1503.78,802.386,-569.537,1078.83,967.634,-714.041,1358.16,975.104,-444.42,1266.14,1065.99,-482.916,1329.89,1081.03,-592.692,1057.81,711.506,-705.051,1078.71,441.978,-735.692,1093.18,288.999,-810.812,1117.26,63.5291,-786.817,1215.12,48.9263,-887.946,1067.94,64.3667,-680.756,1426.65,788.844,-643.389,1442.24,529.969,-612.56,1488.78,377.053,-557.418,1527.86,128.481,-476.96,1518.51,194.57,-581.256,1499.21,62.7987
397,0,-675.374,995.302,1671.51,-777.137,1106.92,1699.03,-589.96,1108.09,1654.2,-688.709,1198.68,1656.43,-594.523,1202.84,1499.61,-520.787,1278.73,1246.51,-722.327,1107.47,1390.15,-742.375,1100.1,1280.31,-606.574,1317.1,1423.22,-547.073,1054.68,1460.01,-417.372,1048.96,1236.02,-413.628,1104.46,1078.72,-404.314,1048.69,992.873,-471.973,999.955,825.381,-412.795,1036.14,850.14,-433.075,1008.93,741.7,-781.068,1296.23,1482.61,-796.993,1421.21,1275.92,-732.014,1454.9,1148.91,,,,-858.411,1435.09,897.013,-793.781,1491.25,906.855,-851.689,1495.84,800.877,-579.692,1073.81,964.255,-724.811,1352.74,972.624,-455.428,1260.93,1063.68,-494.085,1324.55,1079.18,-601.448,1053.53,707.907,-713.804,1071.54,439.123,-749.217,1078.31,287.021,-832.562,1090.18,63.4358,-810.499,1188.07,44.4296,-908.748,1039.42,67.8422,-689.475,1422.44,786.938,-648.363,1439.7,528.769,-615.873,1486.95,376.514,-558.37,1527.18,128.707,-479.09,1517.58,195.238,-581.599,1498.84,62.9078
398,0,-681.996,986.889,1668.97,-785.454,1097.11,1696.4,-598.353,1101.05,1651.52,-698.506,1190.15,1653.79,-604.066,1195.4,1497.01,-531.435,1272.49,1244.02,-731.051,1098.78,1387.46,-751.016,1091.79,1277.46,-617.349,1309.81,1420.98,-555.076,1047.9,1456.87,-425,1044.36,1233.09,-421.962,1099.9,1075.73,-411.536,1044.45,989.982,-478.299,994.889,822.316,-419.608,1031.8,847.276,-439.346,1004.57,738.732,-791.677,1286.93,1480.32,-809.083,1412.38,1273.95,-744.796,1447.11,1146.93,,,,-871.551,1426.66,895.245,-807.489,1483.53,905.108,-865.723,1487.72,799.375,-590.459,1067.32,961.17,-735.942,1347.04,970.172,-466.232,1255.34,1061.09,-505.179,1318.74,1076.9,-610.29,1049.12,704.358,-722.495,1063.85,436.451,-761.949,1063.7,285.627,-852.338,1064.32,64.2503,-832.498,1162.09,40.9297,-927.328,1012.04,71.7816,-698.315,1417.95,784.999,-653.866,1436.46,527.352,-619.576,1484.92,375.886,-559.436,1526.54,128.882,-481.531,1516.69,196.034,-581.941,1498.48,63.012
399,0,-688.805,978.364,1666.13,-793.746,1087.04,1693.67,-606.709,1093.74,1648.72,-708.147,1181.38,1651.02,-613.53,1187.7,1494.31,-541.82,1266.07,1241.45,-739.663,1090.03,1384.47,-759.556,1083.49,1274.31,-627.868,1302.22,1418.53,-563.011,1040.82,1453.54,-432.875,1039.45,1229.81,-430.182,1095.03,1072.59,-418.923,1039.8,986.804,-484.776,989.64,819.02,-426.614,1027.44,844.075,-445.762,999.886,735.526,-801.969,1277.55,1477.9,-820.882,1403.33,1271.84,-757.276,1439.14,1144.76,,,,-884.414,1418.12,893.339,-820.862,1475.55,903.262,-879.372,1479.65,797.79,-601.359,1061.27,957.71,-747.118,1341.4,967.783,-477.009,1249.4,1058.3,-516.143,1312.75,1074.42,-619.232,1044.59,700.554,-731.011,1055.73,433.6,-773.836,1049.62,284.46,-870.132,1040.55,65.4097,-852.666,1137.97,38.622,-943.797,986.432,75.8499,-707.339,1413.15,782.888,-659.836,1433.26,525.91,-623.617,1482.66,375.206,-560.603,1525.78,129.255,-484.174,1515.71,196.957,-582.385,1498.11,63.189
400,0,-695.469,969.674,1663.12,-801.932,1076.89,1690.74,-614.912,1085.94,1645.8,-717.6,1172.37,1648.13,-622.82,1179.58,1491.43,-552.157,1259.31,1238.72,-748.217,1081.1,1381.32,-768.206,1074.92,1271.11,-638.185,1294.39,1416.05,-570.974,1033.28,1450,-440.908,1034.14,1226.29,-438.494,1089.75,1069.28,-426.462,1034.76,983.455,-491.365,984.216,815.413,-433.781,1022.61,840.664,-452.358,994.976,732.144,-811.997,1267.98,1475.42,-832.359,1394.2,1269.63,-769.423,1431.01,1142.59,,,,-896.861,1409.33,891.346,-833.838,1467.38,901.252,-892.732,1471.51,796.232,-612.164,1055.58,953.928,-758.063,1335.53,965.27,-487.794,1243.18,1055.43,-527.069,1306.37,1071.68,-628.237,1039.64,696.763,-739.539,1047.25,430.858,-784.945,1036.37,283.148,-885.605,1018.86,66.4371,-871.434,1116,37.0342,-957.911,963.116,79.4077,-716.839,1407.95,780.847,-666.292,1429.6,524.583,-628.026,1479.97,374.505,-562.081,1524.99,129.625,-486.703,1514.55,198.15,-582.936,1497.77,63.4635
401,0,-702.117,960.634,1660.14,-810.045,1066.58,1687.74,-623.154,1078.08,1642.85,-726.866,1163.12,1645.22,-631.967,1171.15,1488.48,-562.41,1252.34,1236,-756.645,1072.14,1378.07,-776.751,1066.22,1267.86,-648.273,1286.23,1413.52,-578.864,1025.44,1446.35,-448.921,1028.13,1222.62,-446.8,1084.12,1065.83,-434.092,1029.37,979.943,-498.176,978.586,811.733,-441.074,1017.5,837.146,-459.188,989.784,728.587,-821.852,1258.27,1472.84,-843.498,1384.98,1267.36,-781.163,1422.44,1140.29,,,,-908.98,1400.44,889.293,-846.447,1459,899.261,-905.507,1462.69,794.2,-623.145,1049.33,950.447,-769.204,1329.2,962.751,-498.714,1236.59,1052.42,-538.064,1299.82,1068.87,-637.55,1033.77,693.337,-748.203,1038.33,428.319,-795.195,1023.96,281.635,-898.999,1000.2,66.7953,-887.974,1097.12,35.6852,-969.796,942.765,81.873,-726.701,1402.2,778.635,-673.492,1425.07,523.071,-633.281,1477.07,373.879,-563.738,1524.27,130.32,-489.298,1513.28,199.781,-583.582,1497.45,63.9398
402,0,-708.89,951.351,1657.16,-817.973,1056.13,1684.77,-631.259,1069.69,1639.94,-735.901,1153.57,1642.28,-641.024,1162.41,1485.55,-572.731,1245.01,1233.19,-765.026,1063.01,1374.81,-785.285,1057.3,1264.57,-658.179,1277.77,1411.06,-586.798,1017.2,1442.72,-457.004,1021.63,1218.85,-455.25,1078.1,1062.29,-441.901,1023.61,976.372,-505.305,972.611,807.988,-448.541,1011.94,833.549,-466.14,984.254,725.025,-831.487,1248.36,1470.36,-854.396,1375.48,1265.22,-792.775,1413.93,1138.19,,,,-920.614,1391.34,887.28,-858.713,1450.44,897.299,-918.088,1454.18,792.629,-633.955,1042.77,947.237,-780.316,1322.52,960.098,-509.436,1230.01,1049.55,-549.049,1293.19,1066.02,-647.162,1027.01,690.29,-757.013,1029.1,426,-804.785,1012.33,279.944,-910.018,984.348,66.1869,-901.866,1081.07,34.433,-979.539,925.617,82.6417,-737.159,1396.13,776.306,-681.636,1420.11,521.353,-639.304,1473.79,373.198,-565.846,1523.39,131.269,-492.179,1511.83,201.732,-584.434,1497.19,64.4936
403,0,-715.651,941.75,1654.17,-825.872,1045.36,1681.9,-639.223,1060.89,1637.04,-744.733,1143.74,1639.51,-649.902,1153.33,1482.66,-582.833,1237.65,1230.58,-773.224,1053.7,1371.49,-793.88,1048.19,1261.33,-667.943,1269.03,1408.65,-594.613,1008.76,1438.98,-465.12,1014.86,1215.03,-463.569,1071.72,1058.83,-449.796,1017.47,972.724,-512.582,966.325,804.268,-456.16,1006.09,829.926,-473.384,978.392,721.302,-841,1238.16,1468.03,-864.999,1365.71,1263.17,-803.959,1404.92,1136.06,,,,-931.913,1381.94,885.291,-870.552,1441.64,895.456,-930.074,1444.94,790.741,-644.378,1036.04,944.362,-791.492,1315.18,957.366,-520.174,1223.54,1046.77,-560.143,1286.59,1063.27,-657.012,1019.16,688.145,-766.73,1019.46,423.887,-813.825,1001.75,278.035,-918.649,971.41,64.3888,-911.999,1068.02,32.4147,-987.192,911.541,81.0393,-748.031,1389.37,773.781,-690.626,1414.57,519.336,-646.079,1469.85,372.465,-568.387,1522.5,132.432,-495.506,1510.42,204.188,-585.8,1496.78,65.2898
404,0,-722.414,931.861,1651.19,-833.587,1034.33,1679.18,-647.142,1051.72,1634.21,-753.463,1133.58,1636.92,-658.712,1143.96,1479.84,-592.926,1229.83,1228.02,-781.572,1044.07,1368.43,-802.49,1038.8,1258.34,-677.583,1259.98,1406.4,-602.437,999.996,1435.41,-473.404,1007.68,1211.19,-472.117,1064.89,1055.17,-457.821,1011.03,969.052,-520.091,959.886,800.405,-463.933,999.907,826.303,-480.75,972.252,717.596,-850.321,1227.79,1465.82,-875.342,1355.74,1261.27,-814.764,1395.47,1134.12,,,,-942.84,1372.37,883.519,-881.958,1432.55,893.792,-941.792,1435.89,789.413,-654.24,1029.11,941.858,-803.07,1307.13,954.689,-530.888,1217.07,1044.07,-571.354,1279.85,1060.5,-667.607,1010.09,687.107,-776.633,1009.45,422.318,-822.269,992.117,275.907,-925.105,961.685,61.5527,-918.89,1058.28,29.4517,-992.867,900.882,77.1485,-759.39,1381.98,771.279,-700.528,1408.47,517.229,-653.395,1465.44,371.653,-571.39,1521.5,133.927,-499.537,1508.98,207.102,-587.238,1496.54,66.311
405,0,-729.09,921.646,1648.32,-841.189,1022.96,1676.62,-654.933,1042.23,1631.49,-762.012,1123.06,1634.39,-667.461,1134.28,1477.23,-602.922,1222.15,1225.72,-789.91,1034.08,1365.63,-811.052,1029.22,1255.48,-687.113,1250.6,1404.29,-610.26,990.856,1431.81,-481.629,1000.27,1207.5,-480.622,1057.72,1051.62,-465.983,1004.21,965.464,-527.727,953.042,796.699,-471.826,993.484,822.667,-488.314,965.816,713.988,-859.539,1217.18,1463.81,-885.512,1345.5,1259.62,-825.263,1385.9,1132.42,,,,-953.383,1362.65,881.863,-892.94,1423.22,892.217,-952.998,1426.54,788.048,-663.742,1021.71,939.942,-814.549,1298.43,951.985,-541.609,1210.54,1041.57,-582.651,1272.94,1057.89,-678.386,1000.94,686.356,-786.778,999.076,420.852,-830.188,983.415,273.468,-929.805,955.202,57.3312,-923.879,1052.12,26.651,-997.041,893.564,71.5151,-771.101,1373.88,768.805,-710.912,1401.66,515.123,-661.315,1460.89,371.158,-574.728,1520.48,135.999,-504.364,1507.56,210.415,-589.13,1496.24,67.8513
406,0,-735.666,911.133,1645.57,-848.648,1011.33,1674.25,-662.663,1032.37,1628.85,-770.516,1112.25,1632.12,-676.13,1124.32,1474.77,-612.971,1213.8,1223.56,-798.206,1023.81,1363.02,-819.677,1019.31,1252.87,-696.568,1240.93,1402.35,-618.006,981.51,1428.53,-489.872,992.564,1203.92,-489.28,1050.16,1048.22,-474.235,997.084,962.027,-535.422,945.925,793.007,-479.868,986.588,819.163,-496.037,959.09,710.445,-868.696,1206.26,1462.03,-895.392,1335.05,1258.13,-835.591,1376.31,1131.18,,,,-963.638,1352.78,880.482,-903.531,1413.58,890.934,-963.698,1417.11,786.953,-672.955,1013.67,938.479,-826.173,1288.96,949.502,-552.357,1203.94,1039.21,-594.043,1265.81,1055.53,-689.104,991.166,686.043,-796.869,988.679,419.385,-837.605,975.738,270.671,-933.101,951.801,52.6844,-926.939,1049.58,24.4153,-999.932,889.551,64.4282,-783.032,1365.13,766.426,-721.799,1394.47,513.264,-669.807,1456.04,370.97,-578.4,1519.28,138.544,-510.072,1505.99,214.294,-591.391,1495.89,69.668
407,0,-742.084,900.242,1643.01,-856.005,999.441,1672.11,-670.294,1022.19,1626.39,-778.802,1101.1,1629.94,-684.73,1114.01,1472.49,-622.952,1205.42,1221.65,-806.421,1013.29,1360.67,-828.233,1009.01,1250.61,-705.981,1230.98,1400.75,-625.765,971.824,1425.4,-498.153,984.613,1200.62,-497.928,1042.55,1044.96,-482.581,989.587,958.78,-543.298,938.458,789.542,-487.99,979.482,815.909,-503.928,952.065,707.183,-877.764,1195.07,1460.47,-905.182,1324.38,1256.95,-845.503,1366.1,1130,,,,-973.532,1342.68,879.278,-913.724,1403.75,889.877,-973.99,1407.27,786.011,-681.818,1004.99,937.463,-837.734,1278.96,947.212,-563.083,1197.2,1037.1,-605.511,1258.41,1053.49,-699.36,980.99,685.903,-806.593,978.571,417.787,-844.688,969.234,267.746,-935.698,951.039,48.4561,-929.216,1050.55,22.3985,-1002.55,888.586,55.6192,-795.169,1355.86,764.26,-733.177,1386.68,511.492,-678.694,1450.6,371.025,-582.652,1518.02,141.656,-516.449,1504.01,218.597,-594.043,1495.56,71.8522
408,0,-748.611,889.202,1640.72,-863.32,987.32,1670.35,-677.851,1011.61,1624.16,-787.017,1089.63,1628.11,-693.315,1103.47,1470.68,-632.9,1196.61,1220.14,-814.65,1002.44,1358.61,-836.774,998.397,1248.65,-715.361,1220.74,1399.38,-633.382,961.899,1422.66,-506.399,976.421,1197.62,-506.778,1034.58,1042.13,-490.994,982.007,955.851,-551.399,930.553,786.443,-496.025,972.122,813.024,-511.809,944.883,704.194,-886.833,1183.58,1459.18,-914.89,1313.48,1256.03,-855.448,1355.88,1129.12,,,,-983.144,1332.39,878.332,-923.711,1393.74,889.04,-984.017,1397.36,785.239,-690.407,995.676,936.673,-849.332,1268.3,945.153,-573.638,1190.19,1035.4,-617.021,1250.68,1051.78,-708.697,970.818,685.854,-815.942,968.85,416.539,-852.354,963.699,265.75,-939.557,949.687,46.5801,-930.99,1052.36,21.9198,-1006.24,886.607,46.3242,-807.484,1346.06,762.289,-745.235,1378.15,509.817,-688.51,1444.55,371.241,-587.718,1516.4,145.486,-523.658,1501.48,223.442,-597.196,1495.03,74.5051
409,0,-754.961,877.492,1639.16,-870.57,974.698,1669.27,-685.29,1000.5,1622.54,-795.235,1077.79,1626.97,-701.905,1092.62,1469.33,-642.77,1187.83,1219.19,-822.797,991.263,1357.1,-845.103,987.51,1247.12,-724.682,1210.28,1398.67,-640.957,951.772,1420.42,-514.722,968.037,1195.03,-515.629,1026.42,1039.54,-499.486,974.068,953.376,-559.596,922.456,783.756,-504.443,964.458,810.445,-519.94,937.43,701.65,-895.908,1171.85,1458.24,-924.468,1302.28,1255.45,-865.257,1345.27,1128.59,,,,-992.536,1321.86,877.592,-933.348,1383.42,888.548,-993.575,1387.08,784.763,-698.332,986.215,936.398,-860.907,1257.13,943.461,-584.133,1182.93,1034.25,-628.256,1242.9,1050.66,-716.94,960.735,685.885,-824.8,959.239,416.683,-860.475,956.691,265.992,-944.205,945.725,44.9379,-933.253,1049.98,24.0699,-1012.54,883.52,41.7041,-820.123,1335.64,760.607,-758.298,1368.59,508.258,-699.522,1437.67,371.779,-593.789,1514.22,149.901,-531.104,1498.33,229.6,-601.34,1493.89,77.7447
