,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
649,0,798.863,-1069.67,1738.36,885.457,-1191.74,1774.5,702.446,-1172.14,1719.45,789.305,-1274.21,1729.62,700.87,-1277.03,1549.48,662.538,-1342.41,1287.45,840.381,-1194.36,1477.53,881.569,-1186.03,1357.62,705.174,-1388.51,1473.14,674.165,-1128.46,1514.86,551.02,-1090.59,1294.04,532.834,-1112.68,1130.45,543.222,-1043.71,1052.98,646.329,-994.586,902.487,574.798,-1007.19,919.847,612.436,-967.908,821.534,867.343,-1392.1,1554.93,926.417,-1508.01,1356.59,920.703,-1532.91,1183.26,,,,1122.9,-1362.68,1102.6,1099.48,-1431.08,1054.84,1195.77,-1368.68,1020.95,777.991,-1125.49,1030.25,926.24,-1405.21,1040.42,638.198,-1322.48,1099.78,675.567,-1387.95,1110.38,797.01,-1117.24,768.668,897.456,-1126.64,499.649,924.827,-1134.82,348.166,990.912,-1152.16,122.126,966.095,-1254.15,110.333,1066.92,-1100.24,109.97,948.181,-1439.74,844.369,986.702,-1403.81,583.648,919.251,-1436.03,438.118,783.237,-1459.22,224.41,735.154,-1440.5,305.897,796.566,-1432.38,152.371
650,0,801.605,-1065.97,1738.4,888.656,-1187.58,1775.18,705.755,-1168.86,1718.97,793.154,-1270.48,1729.67,705.759,-1274.23,1549.52,668.926,-1340.92,1287.54,845.055,-1190.89,1477.84,886.628,-1182.51,1358.06,711.024,-1385.88,1473.5,678.375,-1125.96,1514.41,556.691,-1088.18,1292.64,539.974,-1110.11,1128.62,551.49,-1040.81,1051.28,656.822,-991.079,902.695,585.009,-1003.92,918.891,624.097,-964.265,821.308,872.995,-1388.2,1555.95,932.532,-1504.1,1357.65,926.03,-1529.85,1184.75,,,,1127.1,-1359.85,1101.1,1103.56,-1428.82,1054.27,1199.5,-1366.34,1018.85,781.815,-1122.4,1031.37,934.496,-1400.14,1040.69,644.901,-1321.86,1099.92,683.289,-1386.74,1110.16,801.853,-1114.2,769.636,901.215,-1123.91,500.314,927.579,-1132.98,348.55,991.65,-1151.94,122.113,966.472,-1253.98,110.681,1067.48,-1100.06,109.621,959.696,-1435.1,845.751,1002.06,-1398.63,585.39,932.515,-1431.75,441.787,791.332,-1457.72,231.836,745.926,-1437.68,314.123,802.642,-1431.57,158.429
651,0,804.277,-1062.29,1738.49,891.741,-1183.42,1775.84,709.242,-1165.59,1718.62,796.887,-1266.94,1729.88,710.579,-1271.69,1549.66,675.237,-1339.55,1287.69,849.605,-1187.53,1478.25,891.522,-1179.03,1358.59,716.884,-1383.46,1473.91,682.396,-1123.65,1514.09,562.183,-1085.88,1291.32,547.06,-1107.39,1126.79,559.721,-1037.87,1049.84,667.456,-987.49,903.107,595.477,-1000.47,918.102,636.067,-960.284,821.392,878.688,-1384.36,1556.88,938.453,-1500.79,1358.92,931.252,-1527.03,1186.16,,,,1131.3,-1357.43,1099.28,1107.49,-1426.8,1053.5,1202.89,-1364.47,1016.54,785.556,-1119.28,1032.45,942.712,-1395,1041.18,651.579,-1321.4,1100.03,690.889,-1385.58,1109.96,806.183,-1111.43,770.318,904.433,-1121.67,500.633,929.875,-1131.32,348.6,992.192,-1151.73,122.045,966.952,-1253.56,110.875,1067.92,-1099.96,109.427,970.987,-1429.3,846.62,1016.84,-1393.16,587.484,945.543,-1427.36,445.796,799.879,-1456.09,239.464,756.543,-1434.99,322.574,809.275,-1430.62,164.427
652,0,806.872,-1058.68,1738.69,894.82,-1179.3,1776.59,712.337,-1162.66,1718.59,800.669,-1263.32,1730.32,715.359,-1269.37,1549.89,681.524,-1338.41,1287.96,853.969,-1184.22,1478.78,896.253,-1175.58,1359.23,722.756,-1381.18,1474.4,686.121,-1121.6,1513.91,567.499,-1083.64,1290.04,554.106,-1104.67,1125.05,568.04,-1034.88,1048.49,678.299,-983.682,903.988,606.164,-996.829,917.654,648.28,-956.078,821.941,884.407,-1380.66,1557.82,944.485,-1497.42,1360.11,936.472,-1524.42,1187.62,,,,1135.14,-1355.33,1097.17,1111.28,-1425.25,1052.51,1206.11,-1362.86,1013.8,789.433,-1116.51,1033.11,950.776,-1389.77,1041.82,658.293,-1320.95,1100.26,698.534,-1384.5,1109.81,810.319,-1109.16,770.923,907.619,-1119.66,500.748,931.577,-1129.96,348.517,992.644,-1151.59,121.986,967.334,-1253.54,111.171,1068.3,-1099.93,109.296,981.937,-1423.98,848.076,1030.97,-1387.37,589.831,958.396,-1422.87,449.859,809.053,-1454.26,246.305,767.128,-1432.33,330.456,816.491,-1429.39,170.359
653,0,809.384,-1055.18,1738.9,897.956,-1175.17,1777.39,715.539,-1159.69,1718.65,804.395,-1259.84,1730.94,720.024,-1267.23,1550.3,687.759,-1337.31,1288.35,858.113,-1181.04,1479.43,900.702,-1172.04,1360.02,728.649,-1379.02,1474.98,689.602,-1119.81,1513.9,572.604,-1081.52,1288.96,560.989,-1101.89,1123.35,576.294,-1031.78,1047.42,689.272,-979.407,905.487,617.031,-992.895,917.547,660.72,-951.729,822.929,890.065,-1377.07,1558.71,950.557,-1494.32,1361.31,941.7,-1521.91,1189.07,,,,1138.98,-1353.62,1094.9,1114.89,-1424.03,1051.28,1209.07,-1361.62,1010.85,793.366,-1113.93,1033.69,958.632,-1384.76,1042.67,665.021,-1320.55,1100.61,706.094,-1383.36,1109.85,814.237,-1107.09,771.501,910.019,-1117.76,500.855,933.492,-1128.73,348.6,993.054,-1151.47,121.939,967.655,-1253.48,111.364,1068.59,-1099.87,109.075,992.369,-1418.34,849.596,1044.33,-1381.19,592.356,970.982,-1417.93,453.558,818.84,-1452.24,252.154,777.189,-1430.03,337.895,824.134,-1427.87,175.854
654,0,811.826,-1051.78,1739.21,901.005,-1171.11,1778.14,718.734,-1156.86,1718.96,808.12,-1256.46,1731.76,724.669,-1265.28,1550.78,693.98,-1336.25,1288.91,862.148,-1177.86,1480.26,905.069,-1168.5,1360.99,734.447,-1377.02,1475.6,692.823,-1118.24,1514.05,577.425,-1079.63,1288.02,567.718,-1099.28,1121.89,584.539,-1028.7,1046.65,700.313,-975.318,907.325,627.779,-989.051,917.771,673.284,-947.137,824.541,895.727,-1373.59,1559.64,956.472,-1491.12,1362.41,946.907,-1519.63,1190.59,,,,1142.68,-1352.13,1092.35,1118.38,-1423.21,1050.02,1211.83,-1360.9,1007.65,797.405,-1111.43,1034.23,966.48,-1379.84,1043.72,671.88,-1320.02,1100.98,713.559,-1382.22,1110.12,817.456,-1105.92,771.832,912.636,-1116.52,500.995,935.573,-1127.51,348.757,993.382,-1151.35,121.875,967.885,-1253.28,111.497,1068.79,-1099.8,108.935,1002.35,-1412.7,851.313,1056.72,-1374.76,595.102,983.055,-1412.68,456.887,828.787,-1450.04,257.456,787.032,-1428.05,344.56,832.632,-1426.12,180.928
655,0,814.198,-1048.51,1739.59,904.082,-1167.17,1779.11,721.791,-1154.12,1719.4,811.755,-1253.16,1732.65,729.234,-1263.53,1551.42,700.124,-1335.26,1289.49,865.871,-1174.84,1481.14,909.189,-1165.01,1362.1,740.131,-1375.2,1476.44,695.838,-1116.96,1514.37,582.094,-1078.1,1287.37,574.358,-1096.72,1120.69,592.678,-1025.58,1046.13,711.411,-971.209,909.709,638.586,-985.061,918.544,685.927,-942.383,826.634,901.301,-1370.13,1560.61,962.422,-1488.28,1363.82,952.014,-1517.51,1192.24,,,,1146.32,-1351.06,1089.63,1121.82,-1422.78,1048.58,1214.5,-1360.48,1004.06,801.203,-1108.94,1034.95,974.217,-1374.99,1044.95,678.489,-1319.42,1101.59,721,-1381.03,1110.47,820.535,-1104.64,772.517,914.716,-1115.09,501.292,936.895,-1126.58,348.796,993.62,-1151.25,121.86,968.096,-1253.32,111.639,1068.92,-1099.69,108.822,1011.95,-1406.91,852.981,1068.25,-1367.99,597.775,994.697,-1406.99,459.943,838.895,-1447.46,262.194,796.864,-1426.39,350.398,842.05,-1424.43,185.659
656,0,816.604,-1045.24,1740.18,907.018,-1163.35,1780.14,724.764,-1151.5,1720.07,815.344,-1249.94,1733.69,733.706,-1261.96,1552.16,706.185,-1334.26,1290.2,869.641,-1171.83,1482.22,913.173,-1161.52,1363.39,745.77,-1373.45,1477.34,698.73,-1115.81,1514.86,586.574,-1076.73,1286.89,580.745,-1094.37,1119.7,600.796,-1022.43,1046.07,722.379,-967.095,912.605,649.332,-981.103,919.663,698.549,-937.604,829.285,906.806,-1366.82,1561.69,968.323,-1485.26,1365.1,957.215,-1515.39,1194.03,,,,1149.89,-1350.19,1086.81,1125.13,-1422.6,1047.07,1216.94,-1360.53,1000.37,804.907,-1106.72,1035.8,981.844,-1370.33,1046.37,684.983,-1318.83,1102.41,728.433,-1379.85,1111.09,822.931,-1104.03,772.924,916.64,-1114.02,501.543,937.938,-1125.9,348.964,993.752,-1151.2,121.856,968.505,-1253.36,111.943,1068.96,-1099.57,108.718,1021.07,-1401.1,854.674,1078.93,-1360.67,600.072,1005.75,-1400.98,462.614,849.598,-1444.83,266.362,806.932,-1424.6,354.835,852.506,-1422.67,189.374
657,0,818.888,-1042.23,1740.91,909.904,-1159.7,1781.29,727.687,-1149.05,1720.85,818.772,-1246.92,1734.82,738.074,-1260.45,1553.04,712.215,-1333.27,1291.09,873.174,-1168.87,1483.44,917.157,-1157.95,1364.89,751.443,-1371.79,1478.35,701.515,-1114.91,1515.55,590.869,-1075.67,1286.63,587.019,-1092.33,1118.98,608.657,-1019.61,1046.24,733.165,-963.004,916.038,660.028,-977.178,921.312,711.144,-932.732,832.542,912.266,-1363.57,1562.89,974.218,-1482.3,1366.51,962.395,-1513.23,1195.88,,,,1153.38,-1349.73,1083.87,1128.28,-1422.76,1045.52,1219.26,-1361.06,996.522,808.393,-1104.68,1036.67,989.358,-1365.75,1047.69,691.52,-1318.3,1103.43,735.915,-1378.7,1112.03,825.123,-1103.37,773.436,917.779,-1113.28,501.706,938.877,-1125.39,349.266,993.819,-1151.15,121.845,968.363,-1253.06,112.046,1068.92,-1099.44,108.626,1029.97,-1395.17,856.391,1088.67,-1353.21,602.335,1016.38,-1394.88,465.122,860.742,-1441.8,268.742,817.292,-1422.23,357.159,864.242,-1420.37,192.224
658,0,821.086,-1039.36,1741.76,912.722,-1156.17,1782.49,730.531,-1146.71,1721.7,822.168,-1243.99,1736.05,742.435,-1259.12,1554.1,718.227,-1332.36,1292.1,876.591,-1166.02,1484.83,920.864,-1154.53,1366.47,757.023,-1370.22,1479.44,704.203,-1114.05,1516.34,594.901,-1074.98,1286.62,592.977,-1090.42,1118.29,616.248,-1017.05,1046.64,743.76,-958.91,920.003,670.515,-973.35,923.341,723.541,-927.823,836.487,917.645,-1360.38,1564.15,980.011,-1479.22,1367.95,967.437,-1511.15,1197.91,,,,1156.74,-1349.54,1080.82,1131.23,-1423.2,1044.02,1221.36,-1362.21,992.664,811.639,-1102.66,1037.71,997.003,-1360.8,1049.55,697.978,-1318.05,1104.64,743.445,-1377.73,1113.14,827.49,-1102.79,774.33,918.785,-1113.03,501.95,939.431,-1125.2,349.385,993.822,-1151.12,121.848,968.459,-1253.12,112.228,1068.83,-1099.34,108.556,1038.43,-1389.33,858.124,1097.7,-1345.56,604.499,1026.72,-1388.74,467.199,873.012,-1438.61,270.124,828.264,-1419.32,357.597,876.992,-1417.62,194.285
659,0,823.219,-1036.63,1742.68,915.435,-1152.85,1783.85,733.266,-1144.52,1722.78,825.448,-1241.26,1737.41,746.759,-1257.81,1555.24,724.242,-1331.5,1293.28,879.965,-1163.23,1486.31,924.477,-1151.18,1368.14,762.635,-1368.74,1480.68,706.883,-1113.24,1517.32,598.816,-1074.54,1286.73,598.795,-1088.84,1117.89,623.611,-1014.58,1047.34,753.996,-954.833,924.529,680.782,-969.672,925.829,735.731,-923.069,840.884,922.999,-1357.15,1565.55,985.867,-1476.01,1369.47,972.453,-1508.97,1200.01,,,,1159.99,-1349.63,1077.73,1133.93,-1423.94,1042.69,1223.26,-1363.71,988.736,814.708,-1100.9,1038.82,1004.34,-1355.96,1051.25,704.474,-1317.89,1106.16,751.014,-1376.91,1114.5,829.668,-1102.38,775.153,919.548,-1113.1,502.222,939.586,-1125.27,349.359,993.79,-1151.1,121.894,968.164,-1252.75,112.283,1068.71,-1099.22,108.512,1046.69,-1383.24,859.841,1106.14,-1337.8,606.709,1036.95,-1382.44,468.862,885.699,-1435.3,270.509,840.31,-1416.05,356.507,890.59,-1414.29,195.595
660,0,825.267,-1034.07,1743.77,918.041,-1149.65,1785.24,735.948,-1142.41,1723.95,828.671,-1238.62,1738.87,750.936,-1256.49,1556.47,730.44,-1330.55,1294.48,883.295,-1160.52,1487.95,927.981,-1147.83,1369.92,768.269,-1367.22,1481.97,709.468,-1112.47,1518.36,602.475,-1074.29,1287.08,604.296,-1087.38,1117.68,630.701,-1012.31,1048.32,763.949,-950.897,929.523,690.893,-966.114,928.7,747.645,-918.309,845.82,928.31,-1353.91,1567.14,991.666,-1472.94,1371.22,977.341,-1506.66,1202.34,,,,1163.16,-1349.99,1074.59,1136.58,-1424.8,1041.26,1224.96,-1365.69,984.896,817.566,-1099.2,1040.02,1011.53,-1350.97,1053.01,710.93,-1318.02,1107.85,758.602,-1376.36,1116.12,832.307,-1102.13,776.428,920.124,-1113.65,502.501,939.781,-1125.49,349.605,993.678,-1151.09,121.93,968.241,-1252.72,112.41,1068.54,-1099.1,108.494,1054.73,-1377.06,861.51,1114,-1329.96,608.675,1047.06,-1376.03,470.1,899.179,-1431.63,270.238,853.158,-1412.6,354.455,904.974,-1410.27,195.99
661,0,827.211,-1031.58,1744.91,920.568,-1146.61,1786.7,738.461,-1140.58,1725.1,831.743,-1236.21,1740.31,755.106,-1255.32,1557.73,736.477,-1329.79,1295.79,886.48,-1157.82,1489.44,931.318,-1144.6,1371.55,773.903,-1365.79,1483.28,712.065,-1111.84,1519.47,606.015,-1074.17,1287.5,609.555,-1086.16,1117.64,637.505,-1010.16,1049.38,773.365,-947.005,934.789,700.666,-962.735,931.89,759.289,-913.742,851.119,933.604,-1350.65,1568.78,997.491,-1469.62,1373.01,982.12,-1504.4,1204.83,,,,1166.25,-1350.48,1071.51,1138.99,-1425.91,1039.98,1226.68,-1368.03,981.166,820.248,-1097.46,1041.26,1018.59,-1345.75,1054.63,717.484,-1318.21,1109.59,766.175,-1375.98,1117.95,833.165,-1102.45,777.281,920.412,-1114.31,502.827,939.799,-1125.8,349.874,993.539,-1151.05,122.065,968.385,-1252.83,112.63,1068.36,-1098.97,108.486,1062.5,-1370.78,863.129,1121.29,-1322.11,610.539,1056.93,-1369.66,471.259,913.265,-1427.54,268.692,866.314,-1409.07,351.193,920.16,-1405.72,195.416
662,0,829.012,-1029.34,1746.16,922.988,-1143.79,1788.23,740.938,-1138.92,1726.3,834.769,-1233.96,1741.75,759.24,-1254.26,1559,742.534,-1329.12,1297.12,889.616,-1155.17,1491.05,934.666,-1141.47,1373.29,779.596,-1364.36,1484.61,714.629,-1111.36,1520.58,609.378,-1074.18,1288.09,614.503,-1084.98,1117.7,644.094,-1008.15,1050.69,782.77,-943.238,940.487,710.21,-959.457,935.278,770.643,-909.271,856.77,938.851,-1347.35,1570.46,1003.34,-1466.39,1374.85,986.94,-1501.94,1207.34,,,,1169.18,-1351.1,1068.39,1141.21,-1427.37,1039.06,1228.17,-1370.69,977.464,822.491,-1096.14,1042.19,1025.74,-1340.2,1056.38,723.977,-1318.55,1111.34,773.767,-1375.69,1119.84,835.109,-1102.4,777.849,920.454,-1115.05,503.233,939.793,-1126.43,350.191,993.352,-1151.11,122.138,968.433,-1252.97,112.709,1068.12,-1098.86,108.482,1070.14,-1364.34,864.719,1127.87,-1314.29,612.311,1066.71,-1363.17,471.961,928.163,-1423.18,266.364,879.687,-1405.72,347.43,935.725,-1400.49,193.92
663,0,830.76,-1027.39,1747.42,925.3,-1141.19,1789.81,743.313,-1137.36,1727.35,837.733,-1231.86,1743.1,763.368,-1253.19,1560.25,748.548,-1328.53,1298.49,892.834,-1152.61,1492.65,937.771,-1138.47,1374.88,785.347,-1362.94,1485.96,717.17,-1110.91,1521.67,612.625,-1074.24,1288.72,619.34,-1083.9,1117.79,650.456,-1006.33,1052.11,791.672,-939.673,946.385,719.424,-956.257,938.943,781.656,-904.914,862.741,944.092,-1344.1,1572.27,1009.23,-1463.08,1376.75,991.625,-1499.53,1209.95,,,,1172.03,-1351.92,1065.33,1143.39,-1428.6,1037.85,1229.56,-1373.55,974.01,824.701,-1094.94,1043.09,1032.56,-1335,1057.78,730.493,-1318.99,1113.08,781.345,-1375.42,1121.65,836.773,-1102.81,778.623,920.425,-1115.96,503.568,939.608,-1127.14,350.447,993.241,-1151.21,122.206,968.381,-1253.1,112.666,1067.86,-1098.72,108.469,1077.54,-1358.06,866.29,1133.98,-1306.49,613.908,1076.42,-1356.44,472.292,943.52,-1418.54,263.429,893.091,-1402.63,343.413,952.292,-1394.64,191.655
664,0,832.312,-1025.49,1748.9,927.479,-1138.83,1791.32,745.64,-1136.1,1728.44,840.615,-1229.93,1744.3,767.513,-1252.25,1561.49,754.636,-1328.01,1299.78,895.98,-1150.01,1494.2,941.102,-1135.27,1376.69,791.139,-1361.65,1487.24,719.684,-1110.61,1522.75,615.721,-1074.31,1289.35,623.831,-1083.02,1118,656.501,-1004.54,1053.63,800.226,-936.187,952.408,728.313,-953.341,942.782,792.472,-900.695,869.009,949.327,-1340.87,1573.93,1015.13,-1459.87,1378.69,996.407,-1497.04,1212.52,,,,1174.66,-1352.7,1062.28,1145.53,-1429.9,1036.87,1230.89,-1376.55,970.624,826.822,-1093.78,1043.98,1038.53,-1330.25,1058.69,736.92,-1319.49,1114.79,788.894,-1375.13,1123.43,837.839,-1103.62,779.566,920.245,-1117.13,503.851,939.386,-1127.91,350.64,993.072,-1151.31,122.295,968.362,-1253.21,112.637,1067.65,-1098.62,108.48,1084.96,-1351.76,867.838,1139.61,-1298.8,615.322,1086.07,-1349.61,472.157,959.512,-1413.33,259.875,906.374,-1399.96,339.343,968.899,-1387.96,188.849
665,0,833.911,-1023.89,1750.39,929.611,-1136.66,1792.89,747.861,-1135.01,1729.52,843.444,-1228.26,1745.51,771.722,-1251.37,1562.71,760.695,-1327.51,1301.03,899.066,-1147.52,1495.66,944.055,-1132.5,1377.9,797.02,-1360.39,1488.51,722.204,-1110.37,1523.73,618.777,-1074.47,1289.95,628.055,-1082.15,1117.98,662.41,-1003.06,1055.17,808.385,-932.809,958.554,736.892,-950.353,946.71,802.595,-896.781,875.121,954.632,-1337.6,1575.58,1021.1,-1456.57,1380.49,1001.3,-1494.55,1214.97,,,,1177.16,-1353.44,1059.39,1147.62,-1431.33,1036.04,1232.02,-1379.51,967.354,828.751,-1092.87,1044.71,1046.2,-1324.29,1060.96,743.361,-1319.9,1116.35,796.381,-1374.78,1125.16,838.69,-1104.49,779.99,919.987,-1118.33,504.044,939.066,-1128.87,350.83,992.865,-1151.43,122.372,968.513,-1253.41,112.655,1067.37,-1098.53,108.492,1091.95,-1345.65,869.461,1144.73,-1291.19,616.376,1095.46,-1342.62,471.661,975.853,-1407.71,255.629,919.644,-1397.56,334.549,985.785,-1380.57,185.442
666,0,835.39,-1022.39,1751.85,931.731,-1134.67,1794.43,750.11,-1134,1730.5,846.254,-1226.64,1746.52,775.997,-1250.51,1563.77,766.731,-1327.06,1302.2,902.103,-1144.99,1497.06,947.171,-1129.36,1379.37,802.968,-1359.21,1489.7,724.68,-1110.2,1524.63,621.704,-1074.66,1290.53,632.192,-1081.38,1118.01,668.038,-1001.45,1056.7,816.125,-929.629,964.714,745.013,-947.389,950.757,812.633,-892.924,881.593,959.994,-1334.33,1577.11,1027.15,-1453.26,1382.21,1006.32,-1492.28,1217.42,,,,1179.55,-1354.3,1056.43,1149.74,-1432.77,1035.25,1233.23,-1382.56,964.316,830.573,-1092.16,1045.43,1052.68,-1319.02,1062.36,749.612,-1320.42,1117.91,803.863,-1374.22,1126.63,839.624,-1105.51,780.453,919.641,-1119.53,504.341,938.67,-1129.88,350.976,992.833,-1151.66,122.378,968.643,-1253.55,112.821,1067.09,-1098.44,108.458,1098.72,-1339.61,871.02,1149.63,-1283.85,617.346,1104.79,-1335.49,470.82,992.497,-1401.47,250.985,933.318,-1395.28,329.276,1002.89,-1372.66,181.772
667,0,836.865,-1020.99,1753.25,933.773,-1132.74,1795.81,752.31,-1133.18,1731.39,849.055,-1225.15,1747.42,780.21,-1249.78,1564.93,772.712,-1326.66,1303.36,905.121,-1142.49,1498.3,950.054,-1126.12,1380.82,808.903,-1358.05,1490.84,727.154,-1110.13,1525.46,624.539,-1074.92,1290.99,636.155,-1080.69,1118.05,673.607,-1000.02,1058.34,823.62,-926.557,970.801,752.883,-944.596,954.748,822.127,-889.328,887.833,965.442,-1330.96,1578.46,1033.29,-1449.98,1383.83,1011.45,-1489.92,1219.77,,,,1181.98,-1355.25,1053.58,1152.08,-1434.19,1034.46,1234.39,-1385.28,961.211,832.186,-1091.54,1046.03,1059.12,-1313.77,1063.57,755.748,-1320.95,1119.45,811.216,-1373.77,1128.13,840.183,-1106.71,781.035,919.27,-1120.62,504.604,938.182,-1130.56,351.178,992.632,-1151.75,122.417,968.882,-1253.66,112.681,1066.79,-1098.35,108.429,1105.2,-1333.49,872.254,1153.85,-1276.62,617.943,1114.01,-1328.3,469.665,1009.52,-1394.61,246.002,947.709,-1392.82,323.522,1020.19,-1363.78,177.976
668,0,838.328,-1019.76,1754.55,935.833,-1130.89,1797.07,754.608,-1132.43,1732.1,851.895,-1223.79,1748.24,784.555,-1248.97,1565.9,778.601,-1326.27,1304.47,908.106,-1140.06,1499.43,953.054,-1123.26,1381.85,814.944,-1356.91,1491.94,729.659,-1110.1,1526.22,627.398,-1075.26,1291.38,640.143,-1080.12,1117.88,678.821,-998.77,1059.6,830.649,-923.649,976.781,760.408,-942.008,958.64,831.195,-885.865,894.034,970.911,-1327.68,1579.79,1039.53,-1446.61,1385.29,1016.74,-1487.61,1222.04,,,,1184.17,-1356.13,1050.66,1154.38,-1435.55,1033.84,1235.54,-1387.97,958.291,833.965,-1090.9,1046.69,1065.61,-1308.4,1064.8,761.77,-1321.56,1120.87,818.295,-1373.37,1129.6,840.777,-1107.75,781.462,918.923,-1121.64,504.839,937.774,-1131.2,351.367,992.451,-1151.85,122.419,969.098,-1253.06,112.828,1066.6,-1098.33,108.286,1111.22,-1326.15,872.861,1157.69,-1269.68,618.342,1122.98,-1320.95,468.229,1026.6,-1387.05,240.915,962.923,-1389.98,316.828,1037.52,-1354.42,174.131
669,0,839.797,-1018.5,1755.72,937.911,-1129.11,1798.24,756.888,-1131.66,1732.72,854.76,-1222.39,1748.84,788.91,-1248.27,1566.84,784.533,-1325.99,1305.51,911.047,-1137.62,1500.41,955.884,-1120.28,1382.74,821.05,-1355.79,1492.89,732.136,-1110.16,1526.86,630.143,-1075.66,1291.75,644.13,-1079.76,1117.78,683.947,-997.484,1061.07,837.348,-921.092,982.523,767.687,-939.777,962.426,839.892,-882.638,900.157,976.548,-1324.14,1580.76,1045.84,-1443.18,1386.59,1022.14,-1485.41,1224.2,,,,1186.48,-1356.93,1047.9,1156.86,-1436.71,1033.26,1236.67,-1390.49,955.454,835.442,-1090.52,1047.16,1070.95,-1303.73,1065.28,767.679,-1322.25,1122.21,825.317,-1373.02,1130.95,841.126,-1108.81,781.917,918.755,-1122.59,505.053,937.419,-1132.08,351.476,992.256,-1151.93,122.385,968.813,-1253.42,112.992,1066.31,-1098.18,108.215,1117.28,-1320.13,873.794,1160.99,-1263.28,618.465,1131.8,-1313.49,466.479,1043.9,-1378.81,235.797,978.867,-1387.14,309.711,1054.57,-1344.23,170.161
670,0,841.367,-1017.33,1756.79,940.054,-1127.44,1799.3,759.248,-1130.97,1733.2,857.642,-1221.09,1749.36,793.33,-1247.61,1567.68,790.333,-1325.82,1306.55,913.954,-1135.21,1501.23,958.688,-1117.29,1383.57,827.253,-1354.6,1493.62,734.62,-1110.33,1527.47,632.945,-1076.28,1292.05,647.655,-1078.95,1117.67,688.902,-996.387,1062.58,843.684,-918.606,988.181,774.382,-937.125,966.298,848.004,-879.509,906.151,982.147,-1320.71,1581.69,1052.19,-1439.8,1387.81,1027.66,-1483.32,1226.27,,,,1188.9,-1357.5,1045.23,1159.42,-1437.89,1032.74,1237.82,-1392.66,952.628,836.539,-1090.52,1047.37,1076.06,-1298.83,1065.54,773.576,-1323.02,1123.5,832.36,-1372.62,1132.14,842.121,-1109.91,782.341,918.697,-1123.41,505.241,937.271,-1132.82,351.599,992.12,-1152.01,122.397,968.922,-1253.53,113.034,1066.01,-1098,108.145,1122.73,-1314.42,874.37,1164.13,-1257.41,618.364,1140.09,-1306.2,464.724,1061.01,-1370.02,230.419,995.945,-1383.72,302.057,1070.94,-1333.51,166.063
