,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
939,0,772.404,-1045.52,1743.95,875.139,-1152.3,1785.23,691.632,-1161.31,1727.79,792.38,-1249.12,1742.1,710.963,-1271.02,1562.24,690.039,-1345.54,1299.6,840.058,-1172.43,1488.51,886.392,-1160.95,1369.23,733.207,-1385.01,1485.89,665.315,-1126.01,1519.83,562.991,-1106.34,1283.73,570.421,-1145.32,1118.27,598.334,-1083.13,1037.61,731.574,-1040.75,910.023,658.58,-1057.23,912.117,714.87,-1024.77,821.537,895.707,-1364.53,1567.5,971,-1460.05,1358.17,952.315,-1479.28,1190.91,,,,1121.63,-1336.43,1030.89,1086.8,-1411.84,1006.34,1166.76,-1359.58,932.53,787.49,-1113.23,1041.14,960.89,-1373.46,1037.27,664.2,-1328.28,1115.66,711.203,-1390.22,1122.27,777.956,-1118.01,775.726,850.409,-1138.77,498.133,865.757,-1151.18,345.986,911.487,-1177.19,116.965,893.496,-1279.65,106.944,983.082,-1118.95,103.75,974.112,-1408.17,837.613,984.124,-1382.28,570.715,900.75,-1433.73,435.185,747.648,-1487.92,238.394,696.261,-1465.38,321.912,760.99,-1454.24,169.949
940,0,774.756,-1042.36,1744.75,877.669,-1148.96,1786.15,694.381,-1158.44,1728.06,795.36,-1245.93,1742.5,714.847,-1267.97,1562.72,694.614,-1342.97,1300.14,843.453,-1168.73,1489.11,889.649,-1157.15,1369.64,737.8,-1381.89,1486.4,668.41,-1123.25,1520.22,566.391,-1103.29,1283.97,574.165,-1141.51,1118.22,602.62,-1078.91,1038.05,736.569,-1035.63,911.564,663.672,-1052.6,913.058,720.494,-1019.44,823.018,900.125,-1360.47,1568.06,975.026,-1456.71,1358.94,955.804,-1476.75,1191.9,,,,1123.97,-1334.81,1029.9,1089.15,-1410.22,1006.26,1168.66,-1358.38,931.544,789.716,-1110.2,1041.33,966.502,-1368.28,1038.35,668.989,-1326.56,1116.22,716.665,-1387.9,1122.57,780,-1116.46,775.975,851.074,-1137.46,498.264,866.163,-1150.69,345.733,911.53,-1177.12,116.922,893.19,-1279.29,106.988,983.032,-1118.87,103.611,982.384,-1402.54,839.214,995.636,-1375.78,572.822,911.801,-1428.22,438.37,756.626,-1484.81,243.827,705.142,-1461.85,328.675,768.806,-1451.66,174.879
941,0,777.119,-1039.29,1745.54,880.21,-1145.71,1787.01,697.094,-1155.59,1728.37,798.335,-1242.79,1742.88,718.695,-1265.09,1563.23,699.083,-1340.64,1300.66,846.741,-1165.07,1489.66,892.761,-1153.48,1370.07,742.265,-1378.87,1486.89,671.361,-1120.66,1520.65,569.682,-1100.31,1284.2,577.858,-1137.77,1118.12,606.921,-1074.9,1038.43,741.534,-1030.43,913.125,668.649,-1047.54,914.01,726.038,-1013.9,824.565,904.48,-1356.52,1568.63,979.125,-1453.27,1359.63,959.185,-1474.16,1193.02,,,,1126.54,-1333.03,1029.2,1091.51,-1408.77,1006.05,1170.72,-1357.39,930.727,791.767,-1107.22,1041.5,972.078,-1363.01,1039.49,673.698,-1325.02,1116.69,722.095,-1385.65,1122.98,780.799,-1115.43,775.969,852.037,-1136.39,498.211,866.787,-1150.2,345.719,911.624,-1177.08,116.863,893.475,-1279.29,107.224,983.002,-1118.8,103.526,990.335,-1396.78,840.899,1006.66,-1368.96,575.033,922.471,-1422.49,441.339,765.816,-1481.66,248.924,714.123,-1458.23,334.315,777.662,-1449.12,179.808
942,0,779.548,-1036.31,1746.31,882.81,-1142.58,1787.82,699.984,-1152.86,1728.79,801.332,-1239.79,1743.3,722.392,-1262.36,1563.83,703.568,-1338.31,1301.25,849.9,-1161.58,1490.13,895.85,-1149.66,1370.5,746.765,-1375.93,1487.48,674.203,-1118.2,1521.12,572.881,-1097.55,1284.41,581.625,-1134.18,1118.08,611.084,-1070.75,1038.82,746.379,-1025.65,914.62,673.497,-1042.63,915.054,731.475,-1008.15,826.393,908.775,-1352.68,1569.23,983.205,-1449.83,1360.29,962.678,-1471.38,1193.95,,,,1129.18,-1331.48,1028.43,1093.99,-1407.25,1005.9,1172.83,-1356.33,929.926,793.581,-1104.37,1041.56,977.602,-1358.06,1040.65,678.381,-1323.62,1117.15,727.525,-1383.52,1123.51,782.593,-1114.04,776.038,853.027,-1135.5,498.221,867.481,-1149.55,345.751,911.727,-1177,116.852,893.691,-1279.28,107.474,983.011,-1118.7,103.456,998.005,-1391.03,842.717,1017.06,-1361.98,577.239,932.882,-1416.53,444.036,775.247,-1478.13,253.176,723.567,-1454.56,338.047,787.572,-1446.37,184.306
943,0,782.078,-1033.4,1747.06,885.521,-1139.5,1788.58,702.809,-1150.1,1729.12,804.281,-1236.83,1743.75,726.108,-1259.78,1564.42,707.892,-1336.15,1301.84,852.971,-1158.14,1490.72,898.719,-1145.93,1371.05,751.175,-1373.11,1487.99,676.963,-1115.99,1521.66,575.988,-1095.08,1284.65,585.367,-1130.84,1118.08,615.149,-1066.78,1039.36,751.088,-1020.19,916.495,678.288,-1037.71,916.191,736.661,-1002.69,828.016,913.034,-1348.87,1569.76,987.315,-1446.38,1361.03,966.19,-1468.53,1194.83,,,,1131.65,-1329.87,1027.51,1096.45,-1405.82,1005.83,1174.94,-1355.55,929.226,795.311,-1101.53,1041.7,983.196,-1352.39,1042,683.08,-1322.34,1117.7,732.884,-1381.66,1124.24,783.908,-1113.17,776.672,854.294,-1134.56,498.287,868.306,-1149.12,345.68,911.884,-1176.95,116.87,894.118,-1279.32,107.916,983.052,-1118.63,103.372,1005.37,-1385.25,844.461,1026.82,-1354.73,579.487,942.963,-1410.47,446.272,785.202,-1474.12,256.419,733.486,-1451.03,340.188,798.236,-1443.08,188.018
944,0,784.613,-1030.56,1747.84,888.249,-1136.43,1789.3,705.578,-1147.34,1729.6,807.304,-1233.93,1744.23,729.716,-1257.3,1565.05,712.248,-1334.05,1302.49,855.872,-1154.74,1491.41,901.613,-1142.1,1371.73,755.555,-1370.46,1488.67,679.507,-1113.88,1522.26,578.952,-1092.84,1284.99,589.297,-1127.98,1118.13,619.074,-1063.05,1040.02,755.563,-1015.04,918.293,682.891,-1032.93,917.427,741.683,-996.924,829.86,917.242,-1345.16,1570.41,991.458,-1442.94,1361.79,969.659,-1465.88,1195.9,,,,1134.25,-1328.22,1026.77,1098.94,-1404.38,1005.82,1177.21,-1354.63,928.442,796.831,-1098.85,1041.85,988.515,-1347.06,1043.38,687.719,-1321.22,1118.25,738.319,-1379.84,1124.98,785.653,-1111.91,776.376,855.6,-1133.58,498.334,869.156,-1148.52,345.746,912.024,-1176.89,116.884,894.36,-1279.19,108.154,983.087,-1118.56,103.321,1012.53,-1379.26,846.162,1035.88,-1347.49,581.676,952.82,-1404.41,448.386,795.889,-1470.05,258.849,744.002,-1447.39,340.908,809.732,-1439.43,190.976
945,0,787.226,-1027.77,1748.6,891.065,-1133.45,1790.06,708.391,-1144.67,1730.23,810.353,-1230.99,1744.86,733.241,-1255.01,1565.76,716.539,-1332.11,1303.2,858.681,-1151.52,1492.07,904.177,-1138.56,1372.41,759.939,-1367.94,1489.39,681.935,-1112.02,1522.88,581.851,-1090.88,1285.34,593.026,-1125.05,1118.15,622.996,-1059.78,1040.72,759.882,-1009.83,920.184,687.555,-1028.07,918.641,746.442,-991.259,831.782,921.457,-1341.46,1571.04,995.622,-1439.43,1362.55,973.304,-1463.09,1196.93,,,,1136.85,-1326.53,1026.04,1101.53,-1402.98,1005.8,1179.44,-1353.79,927.789,798.441,-1096.38,1042.14,993.779,-1341.76,1044.91,692.386,-1320.26,1118.84,743.62,-1378.2,1125.9,788.279,-1111.05,776.211,856.831,-1132.66,498.419,870.093,-1148.09,345.831,912.341,-1176.98,116.867,894.538,-1278.87,108.387,983.138,-1118.49,103.284,1019.57,-1373.25,847.841,1044.32,-1340.15,583.739,962.587,-1398.14,450.106,807.165,-1466.16,260.442,754.913,-1443.89,340.56,821.866,-1435.51,192.964
946,0,789.898,-1024.99,1749.34,893.905,-1130.52,1790.76,711.305,-1142.09,1731.01,813.343,-1228.19,1745.53,736.722,-1252.8,1566.45,720.837,-1330.23,1303.93,861.348,-1148.36,1492.83,906.801,-1134.77,1373.26,764.263,-1365.48,1490.13,684.261,-1110.22,1523.65,584.681,-1089.12,1285.69,596.829,-1122.53,1118.33,626.668,-1056.39,1041.48,764.001,-1004.67,922.153,691.82,-1023.6,919.951,750.939,-985.571,833.869,925.658,-1337.65,1571.59,999.846,-1435.91,1363.41,976.954,-1460.35,1198.1,,,,1139.38,-1324.82,1025.35,1104.11,-1401.61,1005.99,1181.7,-1352.97,927.311,799.793,-1093.98,1042.31,999.078,-1336.46,1046.28,697.098,-1319.37,1119.44,749.036,-1376.62,1126.76,788.391,-1110.17,776.432,858.033,-1131.79,498.562,870.932,-1147.69,345.916,912.346,-1176.82,116.978,894.787,-1278.53,108.286,983.125,-1118.41,103.202,1026.33,-1367.14,849.596,1052.11,-1332.77,585.794,972.265,-1391.9,451.478,819.16,-1461.96,260.626,766.641,-1440.5,339.545,834.486,-1431.35,193.905
947,0,792.581,-1022.32,1750.14,896.745,-1127.78,1791.43,714.097,-1139.44,1731.8,816.307,-1225.52,1746.25,740.096,-1250.75,1567.2,725.112,-1328.47,1304.62,863.888,-1145.22,1493.57,909.221,-1131.13,1373.99,768.604,-1363.07,1490.82,686.473,-1108.66,1524.4,587.351,-1087.67,1286.12,600.524,-1120.21,1118.52,630.298,-1053.37,1042.3,767.925,-999.469,924.256,695.894,-1019.27,921.333,755.184,-979.966,836.001,929.724,-1333.93,1572.27,1004.01,-1432.39,1364.25,980.625,-1457.63,1199.27,,,,1141.76,-1323.11,1024.66,1106.8,-1400.18,1006.18,1183.97,-1352.07,926.747,801.239,-1091.7,1042.56,1004.09,-1331.29,1047.74,701.807,-1318.55,1120.07,754.39,-1375.14,1127.7,789.679,-1109.63,776.792,859.145,-1131.06,498.659,871.762,-1147.03,346.213,912.482,-1176.75,117.062,894.989,-1278.53,108.573,983.133,-1118.31,103.179,1032.99,-1360.98,851.12,1059.4,-1325.34,587.776,981.783,-1385.62,452.635,831.632,-1457.8,260.216,778.4,-1437.49,337.878,847.687,-1426.78,194.064
948,0,795.311,-1019.72,1750.99,899.577,-1125.15,1792.13,716.915,-1136.98,1732.66,819.122,-1222.95,1746.96,743.47,-1248.83,1567.89,729.38,-1326.71,1305.32,866.43,-1142.09,1494.37,911.64,-1127.58,1374.94,772.926,-1360.72,1491.53,688.565,-1107.16,1525.18,589.964,-1086.47,1286.55,604.234,-1118.16,1118.72,633.847,-1050.64,1043.13,771.604,-994.439,926.37,699.807,-1015.03,922.781,759.228,-974.421,838.228,933.734,-1330.29,1573,1008.24,-1428.82,1365.18,984.312,-1454.91,1200.54,,,,1144.55,-1321.41,1024.23,1109.57,-1398.75,1006.45,1186.33,-1351.16,926.309,802.519,-1090.3,1042.55,1009.2,-1326.24,1049.18,706.497,-1317.76,1120.69,759.735,-1373.7,1128.59,791.336,-1108.98,776.866,859.976,-1130.59,498.779,872.283,-1147.21,346.126,912.486,-1176.61,117.247,895.17,-1278.51,108.818,983.134,-1118.23,103.141,1039.39,-1355.17,852.884,1066.23,-1317.9,589.652,991.045,-1379.25,453.733,844.492,-1453.42,258.811,790.253,-1434.62,335.523,861.108,-1421.59,193.671
949,0,798.058,-1017.32,1751.9,902.429,-1122.7,1792.84,719.613,-1134.53,1733.49,821.905,-1220.5,1747.67,746.743,-1246.97,1568.58,733.607,-1325.08,1306.02,868.795,-1139.04,1495.22,913.942,-1124,1375.82,777.215,-1358.45,1492.2,690.59,-1105.78,1525.99,592.506,-1085.47,1286.97,607.833,-1116.3,1119.08,637.204,-1047.99,1043.91,775.002,-989.33,928.571,703.475,-1010.87,924.488,762.965,-968.968,840.506,937.695,-1326.64,1573.69,1012.52,-1425.3,1366.07,988.082,-1452.25,1201.86,,,,1146.85,-1319.71,1023.52,1112.33,-1397.28,1006.75,1188.58,-1350.25,925.93,804.328,-1088.31,1042.9,1014.26,-1321.21,1050.5,711.228,-1317.05,1121.3,765.109,-1372.25,1129.46,792.982,-1108.48,777.224,860.604,-1130.35,498.98,872.631,-1147.06,346.27,912.586,-1176.59,117.311,895.057,-1278.49,108.988,983.068,-1118.13,103.065,1045.68,-1349.02,854.233,1072.46,-1310.46,591.245,1000.05,-1373.01,454.362,857.969,-1448.87,257.033,802.16,-1432.03,332.595,875.064,-1416.02,192.918
950,0,800.643,-1015.06,1752.89,905.149,-1120.43,1793.54,722.25,-1132.24,1734.41,824.593,-1218.2,1748.34,749.973,-1245.2,1569.29,737.865,-1323.55,1306.67,871.078,-1136,1496.04,916.024,-1120.49,1376.58,781.519,-1356.19,1492.84,692.546,-1104.49,1526.74,594.917,-1084.6,1287.43,611.472,-1114.79,1119.42,640.386,-1045.55,1044.87,778.309,-984.424,930.761,707.078,-1006.83,926.124,766.586,-963.63,842.78,941.671,-1322.99,1574.41,1016.75,-1421.74,1366.99,991.951,-1449.55,1203.09,,,,1149.35,-1317.88,1023,1115.14,-1395.79,1007.11,1190.91,-1349.16,925.522,805.685,-1086.5,1043.32,1019.27,-1316.29,1051.69,715.929,-1316.38,1122,770.708,-1370.69,1130.2,794.286,-1108.25,777.425,861.029,-1130.22,499.175,872.832,-1146.99,346.366,912.61,-1176.57,117.395,895.226,-1278.48,109.207,982.978,-1117.99,103.001,1051.65,-1343,855.595,1078.32,-1303.03,592.694,1008.83,-1366.49,454.511,871.672,-1443.97,254.326,814.364,-1429.7,329.105,889.013,-1409.84,191.134
951,0,803.252,-1012.84,1753.92,907.782,-1118.3,1794.26,724.832,-1130.07,1735.3,827.245,-1215.96,1748.94,753.19,-1243.42,1570.02,742.165,-1322.04,1307.33,873.315,-1133,1496.89,918.173,-1117.01,1377.4,785.852,-1353.92,1493.38,694.437,-1103.23,1527.52,597.269,-1083.87,1287.82,614.862,-1113.21,1119.58,643.509,-1043.29,1045.6,781.344,-979.52,933.009,710.499,-1002.99,927.62,769.937,-958.359,845.025,945.539,-1319.41,1575.1,1020.99,-1418.33,1367.97,995.889,-1446.95,1204.37,,,,1151.83,-1316.11,1022.46,1117.99,-1394.21,1007.51,1193.25,-1348.08,925.294,807.305,-1084.82,1043.65,1024.18,-1311.54,1052.78,720.61,-1315.69,1122.71,776.13,-1369.25,1130.99,795.525,-1108.07,777.865,861.227,-1130.2,499.389,872.868,-1146.98,346.497,912.575,-1176.54,117.455,895.358,-1278.51,109.336,982.817,-1117.86,102.936,1057.26,-1336.68,856.571,1083.68,-1295.62,593.826,1017.68,-1359.93,454.499,885.818,-1438.79,251.145,826.816,-1427.12,325.083,903.506,-1403.4,189.147
952,0,805.738,-1010.83,1755.04,910.339,-1116.36,1794.98,727.358,-1128.05,1736.19,829.824,-1213.93,1749.48,756.384,-1241.71,1570.65,746.507,-1320.6,1307.99,875.521,-1130.04,1497.6,920.192,-1113.62,1378.12,790.172,-1351.71,1493.97,696.359,-1102.07,1528.19,599.561,-1083.34,1288.24,618.312,-1111.98,1119.87,646.516,-1041.14,1046.34,784.243,-974.749,935.223,713.809,-999.281,929.134,773.193,-953.319,847.313,949.447,-1315.82,1575.76,1025.22,-1414.89,1368.9,999.871,-1444.39,1205.59,,,,1154.29,-1314.2,1021.96,1120.88,-1392.59,1007.92,1195.51,-1346.68,924.908,808.807,-1083.46,1043.88,1028.78,-1306.83,1053.47,725.297,-1315.1,1123.54,781.576,-1367.96,1131.81,796.354,-1108,778.071,861.333,-1130.27,499.583,872.83,-1147.02,346.591,912.528,-1176.54,117.483,895.458,-1278.54,109.489,982.612,-1117.75,102.834,1062.73,-1329.87,857.38,1088.76,-1288.21,594.83,1026.48,-1353.11,453.946,900.141,-1433.19,247.565,839.561,-1424.3,320.536,917.92,-1396.28,186.669
953,0,808.108,-1008.92,1756.13,912.777,-1114.49,1795.7,729.812,-1126.11,1736.91,832.294,-1212.02,1749.93,759.625,-1240.07,1571.28,750.839,-1319.23,1308.59,877.762,-1127.07,1498.34,922.286,-1110.35,1378.82,794.483,-1349.69,1494.59,698.257,-1100.96,1528.79,601.784,-1082.88,1288.55,621.503,-1110.75,1120.03,649.318,-1039.19,1047.05,786.985,-970.174,937.389,716.935,-995.684,930.594,776.287,-948.275,849.618,953.391,-1312.29,1576.38,1029.57,-1411.43,1369.83,1003.93,-1441.84,1206.82,,,,1156.83,-1312.18,1021.6,1123.81,-1390.86,1008.31,1197.95,-1345.19,924.65,810.212,-1081.96,1044.14,1033.05,-1302.2,1053.94,730.013,-1314.61,1124.36,787.091,-1366.59,1132.54,797.218,-1108.02,778.412,861.309,-1130.37,499.747,872.69,-1147.08,346.687,912.437,-1176.53,117.501,895.581,-1278.47,109.835,982.375,-1117.58,102.762,1068.24,-1323.78,858.321,1093.67,-1280.97,595.664,1035.26,-1346.14,453.034,914.628,-1427.07,243.54,852.744,-1421.42,315.582,932.283,-1388.64,184.041
954,0,810.361,-1007.17,1757.25,915.14,-1112.76,1796.42,732.177,-1124.28,1737.65,834.753,-1210.18,1750.32,762.889,-1238.46,1571.84,755.257,-1317.99,1309.25,879.947,-1124.2,1499.01,924.252,-1107.05,1379.44,798.902,-1347.66,1495.1,700.158,-1099.99,1529.37,603.896,-1082.47,1288.83,624.681,-1109.64,1120.14,652.008,-1037.36,1047.83,789.575,-965.691,939.58,719.997,-992.322,932.091,779.324,-943.648,851.739,957.345,-1308.74,1576.98,1033.9,-1408.01,1370.67,1008.01,-1439.29,1208.04,,,,1159.43,-1310.08,1021.36,1126.81,-1389.08,1008.77,1200.39,-1343.57,924.433,811.57,-1080.69,1044.38,1037.56,-1297.64,1054.4,734.726,-1314.23,1125.29,792.609,-1365.39,1133.31,797.987,-1108.13,778.811,861.271,-1130.47,499.938,872.535,-1147.12,346.789,912.328,-1176.53,117.53,895.431,-1278.67,110.034,982.322,-1117.53,102.612,1073.41,-1317.65,859.249,1098.25,-1273.84,596.249,1043.87,-1339.12,451.875,929.071,-1420.45,239.205,866.352,-1417.87,309.674,946.486,-1380.68,181.242
955,0,812.533,-1005.4,1758.36,917.365,-1111.13,1797.19,734.469,-1122.63,1738.28,837.1,-1208.39,1750.69,766.184,-1236.95,1572.47,759.756,-1316.81,1309.87,882.139,-1121.45,1499.58,926.291,-1103.85,1379.97,803.337,-1345.74,1495.68,701.993,-1099.07,1529.89,606.101,-1082.46,1289.1,627.586,-1108.64,1120.21,654.668,-1035.63,1048.38,791.974,-961.374,941.742,722.88,-989.062,933.473,782.074,-939.022,853.984,961.285,-1305.21,1577.62,1038.22,-1404.58,1371.55,1012.15,-1436.71,1209.17,,,,1161.99,-1307.81,1021.07,1129.91,-1387.2,1009.19,1202.81,-1341.8,924.306,812.725,-1079.57,1044.6,1042.11,-1292.88,1054.99,739.461,-1313.95,1126.11,798.155,-1364.28,1134.06,798.822,-1108.32,779.202,861.267,-1130.53,500.072,872.457,-1147.19,346.913,912.252,-1176.52,117.554,895.745,-1277.96,110.455,982.099,-1117.48,102.473,1078.45,-1311.25,859.843,1102.53,-1266.9,596.79,1052.43,-1331.99,450.416,943.587,-1413.39,234.827,880.134,-1414.6,303.803,959.606,-1371.73,177.026
956,0,814.619,-1003.9,1759.46,919.582,-1109.54,1797.92,736.645,-1120.94,1738.81,839.443,-1206.75,1751.03,769.519,-1235.43,1573.07,764.199,-1315.75,1310.52,884.299,-1118.79,1500.12,928.21,-1100.74,1380.49,807.824,-1343.89,1496.29,703.914,-1098.22,1530.35,608.206,-1082.36,1289.39,630.488,-1107.86,1120.4,657.064,-1033.88,1049.01,794.193,-957.273,943.788,725.585,-985.897,934.851,784.658,-934.575,856.112,965.343,-1301.7,1578.2,1042.62,-1401.21,1372.46,1016.29,-1434.27,1210.36,,,,1164.66,-1305.53,1020.97,1133.09,-1385.24,1009.67,1205.36,-1339.79,924.123,813.939,-1078.39,1044.88,1047.2,-1287.91,1055.64,744.185,-1313.71,1127,803.665,-1363.21,1134.83,799.335,-1108.34,779.601,861.33,-1130.61,500.194,872.322,-1147.14,347.027,912.138,-1176.5,117.583,895.826,-1278,110.585,981.865,-1117.38,102.373,1083.28,-1305.26,860.451,1106.44,-1260.17,597,1060.87,-1324.69,448.692,958.18,-1405.88,230.174,894.53,-1411.18,297.476,973.991,-1362.43,174.52
957,0,816.592,-1002.29,1760.49,921.681,-1107.98,1798.63,738.784,-1119.48,1739.41,841.715,-1205.09,1751.33,772.851,-1234.03,1573.68,768.705,-1314.75,1311.19,886.482,-1116.13,1500.68,930.142,-1097.67,1380.99,812.397,-1342.05,1496.85,705.787,-1097.56,1530.8,610.21,-1082.29,1289.6,633.064,-1107.05,1120.44,659.45,-1032.38,1049.65,796.267,-953.431,945.773,728.155,-982.971,936.143,787.157,-930.41,858.288,969.388,-1298.18,1578.79,1047.05,-1397.84,1373.33,1020.57,-1431.76,1211.49,,,,1167.35,-1303.13,1020.83,1136.3,-1383.05,1010.07,1207.94,-1337.66,924.068,815.05,-1077.54,1045.06,1051.57,-1283.15,1056.11,748.908,-1313.55,1127.82,809.161,-1362.2,1135.63,799.872,-1108.41,779.916,861.465,-1130.73,500.355,872.362,-1147.3,347.107,912.065,-1176.5,117.619,895.759,-1278,110.925,981.634,-1117.27,102.31,1087.83,-1299.47,860.981,1110.08,-1253.87,597.222,1069.23,-1317.15,446.693,972.458,-1398.15,225.682,908.723,-1407.99,291.62,987.692,-1353.15,171.399
958,0,818.566,-1000.85,1761.48,923.737,-1106.51,1799.38,740.979,-1118.07,1739.92,843.98,-1203.55,1751.64,776.246,-1232.7,1574.26,773.218,-1313.81,1311.86,888.629,-1113.59,1501.2,931.751,-1095.09,1381.24,816.978,-1340.3,1497.45,707.709,-1096.95,1531.25,612.197,-1082.44,1289.9,635.732,-1106.31,1120.5,661.772,-1030.99,1050.21,798.194,-949.72,947.781,730.541,-980.156,937.478,789.338,-926.337,860.291,973.46,-1294.66,1579.39,1051.6,-1394.47,1374.29,1024.87,-1429.33,1212.72,,,,1169.99,-1300.53,1020.76,1139.6,-1380.81,1010.64,1210.44,-1335.32,924.074,816.181,-1076.63,1045.36,1055.84,-1278.27,1056.74,753.542,-1313.53,1128.74,814.589,-1361.21,1136.43,801.012,-1108.97,780.213,861.553,-1130.81,500.442,872.367,-1147.48,347.248,911.982,-1176.53,117.663,895.891,-1278.21,111.105,981.419,-1117.13,102.246,1092.13,-1293.86,861.504,1113.55,-1247.82,597.294,1077.28,-1309.78,444.882,986.858,-1390.13,220.809,922.836,-1404.56,286.001,1000.69,-1343.61,167.79
959,0,820.426,-999.361,1762.4,925.724,-1104.97,1800.02,743.132,-1116.66,1740.36,846.181,-1202.01,1751.93,779.683,-1231.45,1574.83,777.708,-1312.95,1312.51,890.679,-1111.12,1501.58,933.663,-1092.2,1381.62,821.667,-1338.57,1498.04,709.615,-1096.44,1531.65,614.216,-1082.66,1290.15,638.383,-1105.68,1120.64,663.854,-1029.69,1050.87,800.008,-946.201,949.688,732.607,-976.982,939.036,791.299,-922.179,862.504,977.556,-1291.22,1579.96,1056.22,-1391.08,1375.17,1029.33,-1426.84,1213.91,,,,1172.67,-1297.79,1020.77,1142.91,-1378.35,1011.13,1213.2,-1332.78,924.156,816.915,-1075.85,1045.44,1060.02,-1273.48,1057.17,758.159,-1313.53,1129.59,820.001,-1360.23,1137.22,801.261,-1108.75,780.619,861.637,-1131.03,500.651,872.322,-1147.63,347.371,911.889,-1176.53,117.71,896.181,-1278.16,111.021,981.198,-1116.98,102.185,1096.15,-1288.44,861.933,1116.68,-1242.21,597.469,1085.19,-1302.56,443.204,1000.89,-1381.99,216.466,937.104,-1400.71,280.321,1013.95,-1333.71,164.877
960,0,822.267,-997.992,1763.21,927.718,-1103.49,1800.69,745.205,-1115.31,1740.68,848.434,-1200.55,1752.19,783.107,-1230.27,1575.4,782.259,-1312.26,1313.21,892.775,-1108.92,1501.89,935.451,-1089.51,1381.96,826.376,-1336.92,1498.61,711.535,-1096.09,1532.07,616.182,-1082.99,1290.4,640.797,-1105.11,1120.65,665.953,-1028.56,1051.43,801.489,-942.966,951.404,734.647,-974.487,940.261,792.767,-918.309,864.449,981.669,-1287.81,1580.53,1060.88,-1387.54,1376.01,1033.84,-1424.49,1215.05,,,,1175.34,-1294.93,1020.79,1146.29,-1375.88,1011.65,1215.87,-1330.06,924.159,817.658,-1075.2,1045.56,1064.08,-1268.79,1057.71,762.695,-1313.57,1130.39,825.349,-1359.25,1137.97,802.051,-1109,781.096,861.749,-1131.22,500.814,872.281,-1147.83,347.539,911.825,-1176.54,117.742,896.212,-1278.31,111.383,980.999,-1116.89,102.141,1100,-1283.21,862.237,1119.48,-1236.84,597.521,1092.59,-1295.52,441.614,1014.79,-1373.74,212.188,951.074,-1396.46,274.739,1026.48,-1323.74,162.026
